"bout","foragdiv_id","foragdata_id","date","timestart","timeend","where","canopy","kelptype","success","prey","number","size","qualifier","geometry","site"
"nsf-2017-11-01-jtw-1017","nsf-2017-11-01-jtw-1017-SB1-6","nsf-2017-11-01-jtw-1017-SB1-6-1",2017-11-01,1899-12-31 10:17:00,1899-12-31 10:49:00,"a",0,"x","y","unk",1,1,"c",c(-121.88984642769, 36.6042348666836),NA
"nsf-2017-11-01-jtw-1017","nsf-2017-11-01-jtw-1017-SB1-7","nsf-2017-11-01-jtw-1017-SB1-7-1",2017-11-01,1899-12-31 10:17:00,1899-12-31 10:49:00,"a",0,"x","y","fat",1,4,"a",c(-121.88984642769, 36.6042348666836),NA
"nsf-2017-11-01-jtw-1017","nsf-2017-11-01-jtw-1017-SB1-7","nsf-2017-11-01-jtw-1017-SB1-7-2",2017-11-01,1899-12-31 10:17:00,1899-12-31 10:49:00,"a",0,"x","y","clm",1,1,"c",c(-121.88984642769, 36.6042348666836),NA
"nsf-2017-11-01-jtw-1017","nsf-2017-11-01-jtw-1017-SB1-8","nsf-2017-11-01-jtw-1017-SB1-8-1",2017-11-01,1899-12-31 10:17:00,1899-12-31 10:49:00,"a",0,"x","y","cra",2,1,"b",c(-121.88984642769, 36.6042348666836),NA
"nsf-2017-11-01-jtw-1017","nsf-2017-11-01-jtw-1017-SB1-9","nsf-2017-11-01-jtw-1017-SB1-9-1",2017-11-01,1899-12-31 10:17:00,1899-12-31 10:49:00,"a",0,"x","y","clm",1,1,"b",c(-121.88984642769, 36.6042348666836),NA
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-1","nsf-2017-11-02-jaf-1531-SB1-1-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","dol",13,1,"c",c(-121.895267506891, 36.6104710268969),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-10","nsf-2017-11-02-jaf-1531-SB1-10-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","dol",5,1,"c",c(-121.89421702939, 36.609528565058),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-11","nsf-2017-11-02-jaf-1531-SB1-11-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","dol",14,1,"c",c(-121.89421702939, 36.609528565058),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-13","nsf-2017-11-02-jaf-1531-SB1-13-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","pur",2,1,"c",c(-121.894070013783, 36.6096587084799),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-14","nsf-2017-11-02-jaf-1531-SB1-14-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","pur",1,1,"c",c(-121.894070013783, 36.6096587084799),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-15","nsf-2017-11-02-jaf-1531-SB1-15-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","pur",1,1,"c",c(-121.894070013783, 36.6096587084799),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-16","nsf-2017-11-02-jaf-1531-SB1-16-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","pur",1,2,"a",c(-121.894070013783, 36.6096587084799),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-16","nsf-2017-11-02-jaf-1531-SB1-16-2",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","pur",2,1,"c",c(-121.894070013783, 36.6096587084799),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-17","nsf-2017-11-02-jaf-1531-SB1-17-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","pur",4,1,"c",c(-121.894070013783, 36.6096587084799),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-18","nsf-2017-11-02-jaf-1531-SB1-18-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","pur",2,1,"c",c(-121.894070013783, 36.6096587084799),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-19","nsf-2017-11-02-jaf-1531-SB1-19-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","kcr",1,1,"b",c(-121.894070013783, 36.6096587084799),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-20","nsf-2017-11-02-jaf-1531-SB1-20-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","fat",1,2,"a",c(-121.894059146062, 36.6095322229098),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-22","nsf-2017-11-02-jaf-1531-SB1-22-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","fat",1,1,"c",c(-121.893130598347, 36.6094643228147),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-23","nsf-2017-11-02-jaf-1531-SB1-23-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","dol",2,1,"c",c(-121.893130598347, 36.6094643228147),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-24","nsf-2017-11-02-jaf-1531-SB1-24-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","dol",3,1,"c",c(-121.893130598347, 36.6094643228147),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-25","nsf-2017-11-02-jaf-1531-SB1-25-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","dol",4,1,"b",c(-121.893130598347, 36.6094643228147),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-4","nsf-2017-11-02-jaf-1531-SB1-4-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","kcr",1,2,"b",c(-121.894925366003, 36.6102389371431),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-6","nsf-2017-11-02-jaf-1531-SB1-6-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","kcr",1,2,"a",c(-121.894538168049, 36.609779248825),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-7","nsf-2017-11-02-jaf-1531-SB1-7-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","dol",9,1,"c",c(-121.89421702939, 36.609528565058),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-8","nsf-2017-11-02-jaf-1531-SB1-8-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","dol",10,1,"c",c(-121.89421702939, 36.609528565058),"Breakwater"
"nsf-2017-11-02-jaf-1531","nsf-2017-11-02-jaf-1531-SB1-9","nsf-2017-11-02-jaf-1531-SB1-9-1",2017-11-02,1899-12-31 15:31:00,1899-12-31 16:12:00,"k",1,"m","y","dol",4,1,"c",c(-121.89421702939, 36.609528565058),"Breakwater"
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-1","nsf-2017-11-02-snl-1446-SB1-1-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","fat",1,2,"c",c(-121.918192428972, 36.6316097323393),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-1","nsf-2017-11-02-snl-1446-SB1-1-2",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","fat",1,3,"a",c(-121.918192428972, 36.6316097323393),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-10","nsf-2017-11-02-snl-1446-SB1-10-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","urc",2,1,"c",c(-121.917825562101, 36.6315013999426),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-11","nsf-2017-11-02-snl-1446-SB1-11-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","unk",NA,NA,NA,c(-121.918962634782, 36.631308097622),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-13","nsf-2017-11-02-snl-1446-SB1-13-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","pur",2,2,"a",c(-121.918962634782, 36.631308097622),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-16","nsf-2017-11-02-snl-1446-SB1-16-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","c","pur",NA,NA,NA,c(-121.918962634782, 36.631308097622),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-19","nsf-2017-11-02-snl-1446-SB1-19-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","pur",1,1,"c",c(-121.919590852239, 36.6299316202716),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-2","nsf-2017-11-02-snl-1446-SB1-2-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","fat",1,3,"a",c(-121.918192428972, 36.6316097323393),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-2","nsf-2017-11-02-snl-1446-SB1-2-2",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","unk",1,1,"c",c(-121.918192428972, 36.6316097323393),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-22","nsf-2017-11-02-snl-1446-SB1-22-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"k",1,"u","y","kcr",1,2,"a",c(-121.919590852239, 36.6299316202716),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-24","nsf-2017-11-02-snl-1446-SB1-24-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"k",1,"u","y","pur",1,1,"b",c(-121.918987915185, 36.6281000880722),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-25","nsf-2017-11-02-snl-1446-SB1-25-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"k",1,"u","y","pur",1,1,"c",c(-121.918987915185, 36.6281000880722),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-26","nsf-2017-11-02-snl-1446-SB1-26-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"k",1,"u","y","pur",4,1,"b",c(-121.918775286656, 36.6276586545577),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-26","nsf-2017-11-02-snl-1446-SB1-26-2",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"k",1,"u","y","red",1,1,"b",c(-121.918775286656, 36.6276586545577),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-27","nsf-2017-11-02-snl-1446-SB1-27-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"k",1,"u","y","pur",2,1,"b",c(-121.918775286656, 36.6276586545577),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-28","nsf-2017-11-02-snl-1446-SB1-28-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"k",1,"u","y","unk",1,1,"a",c(-121.918775286656, 36.6276586545577),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-3","nsf-2017-11-02-snl-1446-SB1-3-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","biv",1,1,"c",c(-121.918192428972, 36.6316097323393),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-30","nsf-2017-11-02-snl-1446-SB1-30-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"k",1,"u","y","non",1,NA,NA,c(-121.918775286656, 36.6276586545577),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-4","nsf-2017-11-02-snl-1446-SB1-4-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","cra",1,2,"c",c(-121.918192428972, 36.6316097323393),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-5","nsf-2017-11-02-snl-1446-SB1-5-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","unk",1,2,"b",c(-121.918192428972, 36.6316097323393),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-6","nsf-2017-11-02-snl-1446-SB1-6-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","unk",1,1,"c",c(-121.917402341189, 36.6323336754399),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-7","nsf-2017-11-02-snl-1446-SB1-7-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","fat",1,2,"c",c(-121.917402341189, 36.6323336754399),NA
"nsf-2017-11-02-snl-1446","nsf-2017-11-02-snl-1446-SB1-8","nsf-2017-11-02-snl-1446-SB1-8-1",2017-11-02,1899-12-31 14:46:00,1899-12-31 15:42:00,"o",0,"x","y","unk",1,2,NA,c(-121.917825562101, 36.6315013999426),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-1","nsf-2017-11-04-rjd-1002-SB1-1-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","unk",1,1,"c",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-10","nsf-2017-11-04-rjd-1002-SB1-10-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,1,"c",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-11","nsf-2017-11-04-rjd-1002-SB1-11-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,1,"b",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-12","nsf-2017-11-04-rjd-1002-SB1-12-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,1,"b",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-13","nsf-2017-11-04-rjd-1002-SB1-13-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","can",1,1,"c",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-14","nsf-2017-11-04-rjd-1002-SB1-14-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","unk",NA,NA,NA,c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-16","nsf-2017-11-04-rjd-1002-SB1-16-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,1,"b",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-17","nsf-2017-11-04-rjd-1002-SB1-17-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","unk",1,1,"b",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-19","nsf-2017-11-04-rjd-1002-SB1-19-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,1,"b",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-2","nsf-2017-11-04-rjd-1002-SB1-2-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","can",0,2,"a",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-20","nsf-2017-11-04-rjd-1002-SB1-20-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,NA,NA,c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-21","nsf-2017-11-04-rjd-1002-SB1-21-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,1,"b",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-22","nsf-2017-11-04-rjd-1002-SB1-22-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,1,"b",c(-121.89077690333, 36.6056323400692),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-23","nsf-2017-11-04-rjd-1002-SB1-23-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,NA,NA,c(-121.89077690333, 36.6056323400692),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-24","nsf-2017-11-04-rjd-1002-SB1-24-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,1,"c",c(-121.890449314581, 36.6056920882904),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-27","nsf-2017-11-04-rjd-1002-SB1-27-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","unk",2,1,"b",c(-121.889967881648, 36.6057182119019),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-28","nsf-2017-11-04-rjd-1002-SB1-28-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","u",NA,NA,NA,NA,c(-121.889967881648, 36.6057182119019),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-5","nsf-2017-11-04-rjd-1002-SB1-5-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,1,"c",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-6","nsf-2017-11-04-rjd-1002-SB1-6-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,1,"c",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-7","nsf-2017-11-04-rjd-1002-SB1-7-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,1,"c",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-8","nsf-2017-11-04-rjd-1002-SB1-8-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","pur",1,1,"b",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1002","nsf-2017-11-04-rjd-1002-SB1-9","nsf-2017-11-04-rjd-1002-SB1-9-1",2017-11-04,1899-12-31 10:02:00,1899-12-31 10:53:00,"o",0,"x","y","clm",1,1,"b",c(-121.891650473327, 36.6054730070961),NA
"nsf-2017-11-04-rjd-1330","nsf-2017-11-04-rjd-1330-SB1-1","nsf-2017-11-04-rjd-1330-SB1-1-1",2017-11-04,1899-12-31 13:30:00,1899-12-31 13:49:00,"o",0.5,"m","y","pur",1,1,"c",c(-121.918817365128, 36.627922513736),NA
"nsf-2017-11-04-rjd-1330","nsf-2017-11-04-rjd-1330-SB1-1","nsf-2017-11-04-rjd-1330-SB1-1-2",2017-11-04,1899-12-31 13:30:00,1899-12-31 13:49:00,"o",0.5,"m","y","pur",1,2,"a",c(-121.918817365128, 36.627922513736),NA
"nsf-2017-11-04-rjd-1330","nsf-2017-11-04-rjd-1330-SB1-2","nsf-2017-11-04-rjd-1330-SB1-2-1",2017-11-04,1899-12-31 13:30:00,1899-12-31 13:49:00,"k",0.5,"m","y","pur",2,1,"c",c(-121.918817365128, 36.627922513736),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-1","nsf-2017-11-05-aji-1220-SB1-1-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","unk",2,1,"c",c(-121.919695274313, 36.6296140908629),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-10","nsf-2017-11-05-aji-1220-SB1-10-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",3,1,"b",c(-121.919367385668, 36.629626961083),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-11","nsf-2017-11-05-aji-1220-SB1-11-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",1,1,"b",c(-121.919367385668, 36.629626961083),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-12","nsf-2017-11-05-aji-1220-SB1-12-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",2,1,"b",c(-121.919367385668, 36.629626961083),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-13","nsf-2017-11-05-aji-1220-SB1-13-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",2,1,"b",c(-121.919367385668, 36.629626961083),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-13","nsf-2017-11-05-aji-1220-SB1-13-2",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",1,1,"c",c(-121.919367385668, 36.629626961083),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-14","nsf-2017-11-05-aji-1220-SB1-14-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",1,1,"b",c(-121.919367385668, 36.629626961083),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-15","nsf-2017-11-05-aji-1220-SB1-15-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",1,1,"b",c(-121.919367385668, 36.629626961083),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-2","nsf-2017-11-05-aji-1220-SB1-2-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",1,1,"b",c(-121.919695274313, 36.6296140908629),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-3","nsf-2017-11-05-aji-1220-SB1-3-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",2,1,"b",c(-121.919695274313, 36.6296140908629),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-4","nsf-2017-11-05-aji-1220-SB1-4-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",1,1,"b",c(-121.919695274313, 36.6296140908629),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-4","nsf-2017-11-05-aji-1220-SB1-4-2",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",1,1,"c",c(-121.919695274313, 36.6296140908629),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-5","nsf-2017-11-05-aji-1220-SB1-5-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",1,1,"b",c(-121.919695274313, 36.6296140908629),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-6","nsf-2017-11-05-aji-1220-SB1-6-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",1,1,"b",c(-121.919695274313, 36.6296140908629),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-7","nsf-2017-11-05-aji-1220-SB1-7-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",1,1,"b",c(-121.919695274313, 36.6296140908629),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-8","nsf-2017-11-05-aji-1220-SB1-8-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",1,1,"b",c(-121.919367385668, 36.629626961083),NA
"nsf-2017-11-05-aji-1220","nsf-2017-11-05-aji-1220-SB1-9","nsf-2017-11-05-aji-1220-SB1-9-1",2017-11-05,1899-12-31 12:20:00,1899-12-31 12:49:00,"k",1,"b","y","pur",2,1,"b",c(-121.919367385668, 36.629626961083),NA
"nsf-2017-11-07-snc-1148","nsf-2017-11-07-snc-1148-SB1-1","nsf-2017-11-07-snc-1148-SB1-1-1",2017-11-07,1899-12-31 11:48:00,1899-12-31 12:18:00,"e",0.5,"m","y","mus",3,1,"b",c(-121.903693008466, 36.622695415448),NA
"nsf-2017-11-07-snc-1148","nsf-2017-11-07-snc-1148-SB1-10","nsf-2017-11-07-snc-1148-SB1-10-1",2017-11-07,1899-12-31 11:48:00,1899-12-31 12:18:00,"e",0.5,"m","y","mus",17,1,"b",c(-121.903780588275, 36.6226888946227),NA
"nsf-2017-11-07-snc-1148","nsf-2017-11-07-snc-1148-SB1-11","nsf-2017-11-07-snc-1148-SB1-11-1",2017-11-07,1899-12-31 11:48:00,1899-12-31 12:18:00,"e",0.5,"m","y","mus",1,1,"b",c(-121.903780588275, 36.6226888946227),NA
"nsf-2017-11-07-snc-1148","nsf-2017-11-07-snc-1148-SB1-12","nsf-2017-11-07-snc-1148-SB1-12-1",2017-11-07,1899-12-31 11:48:00,1899-12-31 12:18:00,"e",0.5,"m","y","mus",3,1,"b",c(-121.903780588275, 36.6226888946227),NA
"nsf-2017-11-07-snc-1148","nsf-2017-11-07-snc-1148-SB1-12","nsf-2017-11-07-snc-1148-SB1-12-2",2017-11-07,1899-12-31 11:48:00,1899-12-31 12:18:00,"e",0.5,"m","y","pur",1,1,"b",c(-121.903780588275, 36.6226888946227),NA
